,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
12,3,83142,0,23,83122,0,937,0,0,0,0,0,0,84,369,166,32,377,9805,0,0,0,9941,4,489,1,125,11,163,128,0,7878,544,0,6,0,13,0,0,64,2,1,58,0,0,1,0,4,401,1,0,36,1,74,93,31237,29290,22618,326,8,0,0,1,0,0,85,361,209,785,455,9960,1,2,2,10079,4,456,1,173,21,167,278,1,7854,7244,0,7,0,13,0,0,65,6,1,49,0,0,0,0,3,202,1,0,25,1,47,103,39055,22598,21492,58730,23458,856,0,101,0,72938,36268,7649,44635,33664,67295,136,15714,46080,29854,5753,1322,136,38247,21455,18255,3921,1267,1
13,5,69932,0,23,69914,0,1509,2,0,0,0,0,0,0,326,157,52,614,9064,0,0,0,7124,0,347,0,122,4,403,157,0,5708,491,0,4,0,7,0,0,41,1,0,4,0,0,0,0,0,45,1,0,37,0,541,92,26293,26708,16936,432,12,0,0,0,5,22,0,330,351,1845,778,10976,0,0,0,7165,0,340,0,982,16,269,566,0,5660,7221,0,5,0,10,0,0,38,2,0,5,0,1,0,0,0,27,0,0,35,0,548,164,37628,19388,12921,44102,24287,1424,0,124,1,58799,26904,5820,33776,21498,56149,218,13570,44102,23136,2021,579,99,36743,18861,12606,1389,338,1
14,0,112375,0,23,112352,0,1206,2,0,0,0,0,0,10,407,113,82,1365,15253,0,0,0,14087,0,511,0,179,6,219,121,0,12478,537,0,4,0,13,0,0,85,0,10,8,0,3,1,0,1,384,0,0,64,0,583,71,46793,34996,30586,377,16,0,0,0,0,0,1,422,188,1773,1412,15724,0,0,0,14757,1,472,0,312,27,227,332,1,12958,7267,0,4,0,13,1,1,84,0,6,8,0,3,2,0,1,205,0,0,71,1,592,79,56913,28010,27452,76234,34919,1122,0,100,0,100316,51195,9743,59538,44967,92195,187,19993,61737,42722,6345,1379,192,51553,28802,25510,5325,1185,1
15,2,95695,0,31,95666,0,1139,0,0,0,0,0,0,2,329,379,44,863,10974,0,0,0,13092,0,463,0,168,9,204,176,0,9601,498,0,4,0,18,0,0,67,1,0,44,0,0,0,0,0,129,1,0,55,0,571,98,38132,32155,25410,332,15,1,0,0,0,0,2,340,428,1753,932,11206,0,2,1,13296,1,448,0,252,15,202,432,2,9931,7244,0,13,0,17,0,1,65,7,0,39,0,0,0,0,0,1069,1,0,60,0,532,133,47429,26796,21472,69046,25481,1061,0,109,0,83102,45332,8116,54291,39594,80184,222,15291,50992,38500,4812,1209,184,43439,25193,21773,4270,1022,1
16,5,93826,0,30,93801,0,1159,0,0,0,0,0,1,2,342,100,74,744,9854,0,0,0,13499,0,472,0,142,6,132,128,0,9247,569,0,11,0,11,0,0,71,5,0,7,2,0,0,3,0,18,1,0,44,0,33,114,36666,34670,22495,344,14,0,0,0,0,27,1,320,129,1658,813,10127,0,1,0,13730,0,464,0,246,19,131,449,2,9501,7298,0,10,0,12,0,0,70,5,0,6,1,0,0,2,0,10,0,0,45,0,65,142,45872,28276,19683,65674,26960,1069,0,128,0,81782,43583,9202,50283,36275,76560,159,17112,51709,36068,4736,1139,179,40003,28673,20841,3452,862,1
17,0,77061,0,16,77045,0,1212,0,0,0,0,0,0,0,362,173,63,909,7258,0,0,0,10839,0,338,0,113,4,129,115,0,8299,621,0,4,0,66,0,0,88,1,1,0,1,0,0,0,0,55,0,1,25,1,81,44,30715,26839,19507,242,14,0,0,0,0,0,0,380,270,2200,973,7527,0,1,0,11349,0,325,1,165,13,133,494,12,8513,7341,0,18,0,72,0,0,88,1,1,1,0,0,0,0,0,57,0,1,25,0,111,89,40647,20325,16089,58184,17637,1160,0,80,1,65062,37086,7926,45515,31475,62043,126,14892,40247,31464,4087,1133,130,33477,20170,19363,3261,790,1
18,1,77683,0,32,77652,0,998,0,0,0,0,0,0,0,315,51,26,629,8391,0,0,0,10083,0,405,0,146,22,176,115,0,7080,511,0,27,2,5,0,0,86,0,0,7,0,0,0,0,1,14,0,1,22,0,4,110,29161,30533,17990,303,12,1,0,0,0,1,0,317,75,1290,749,9238,1,0,0,10316,1,386,0,253,31,180,353,0,7195,7260,0,27,2,5,0,0,86,2,0,9,0,0,0,0,1,8,1,1,23,0,4,129,38643,23024,16017,51153,25504,927,0,100,0,67135,33444,8115,39700,28944,64663,210,12811,45947,29227,1994,452,64,34701,24836,16254,1549,344,2
19,2,81979,0,21,81960,0,969,1,0,0,0,0,0,1,369,224,63,1379,8450,0,0,0,11723,0,342,0,132,2,135,177,0,8260,421,0,5,0,44,0,0,57,0,9,84,0,0,0,0,2,32,0,0,52,0,240,61,32852,28472,20657,330,12,0,0,0,0,4,1,407,276,997,1472,8831,1,1,0,11884,2,335,0,205,24,147,384,0,8485,7164,0,5,0,37,1,2,62,2,5,84,0,0,0,0,1,16,1,0,43,0,423,72,41502,22502,17977,60894,20110,848,0,129,8,71171,39232,8854,46427,32424,68200,166,13615,44171,32679,3839,1184,108,36805,22661,18399,3125,991,2
20,2,74463,0,17,74448,0,1416,0,0,0,0,0,0,0,338,56,27,356,5502,0,0,0,12297,0,342,0,151,3,193,128,0,8176,610,0,4,0,7,1,0,73,0,8,10,2,0,0,0,1,39,1,0,34,2,62,79,29773,25007,19685,385,12,0,0,0,0,0,0,347,81,638,472,5786,0,0,0,12255,0,327,0,207,48,201,492,1,8073,7363,0,5,0,8,0,0,80,0,7,10,2,0,0,0,1,20,0,0,29,1,64,104,37189,18824,18452,57202,15811,1338,0,114,0,64390,37905,7648,43025,32820,61587,128,12750,37746,31941,3554,1118,106,30442,23448,17122,2764,689,1
21,0,68359,0,22,68337,0,1167,0,0,0,0,0,0,3,306,232,25,587,6258,0,0,0,8669,0,356,0,112,32,140,136,0,5975,561,0,4,2,14,0,0,45,0,0,137,1,0,0,2,1,42,1,0,29,0,51,106,24709,28005,15645,350,12,0,0,0,0,0,3,321,232,626,654,6490,0,0,0,8708,1,355,0,184,65,140,383,1,5975,7303,0,6,2,14,0,0,46,0,0,4646,3,0,0,1,0,21,1,0,25,0,54,118,32351,22037,13971,50793,16369,1091,0,106,0,53938,28943,6377,39068,24047,54132,157,14070,41074,24889,1880,459,57,35054,17818,13676,1511,300,1
22,5,71024,0,27,71002,0,1200,1,0,0,0,0,0,0,346,157,51,415,6143,0,0,0,9486,0,382,0,144,10,122,160,0,7477,592,0,4,0,8,0,0,78,1,1,2,0,1,0,1,0,29,0,0,48,0,132,111,26880,24553,19596,341,15,1,0,0,0,0,0,354,192,1539,591,6279,1,2,0,9714,2,374,1,222,16,123,405,13,7670,7316,0,6,0,9,0,0,107,0,0,3,0,1,0,1,0,44,0,0,40,0,148,162,35726,18775,16528,53034,16762,1105,0,128,0,59867,33476,7228,40938,28154,57915,144,12970,37853,28358,3924,774,120,31821,18806,16264,3532,606,1
23,5,81496,0,32,81469,0,1245,0,0,0,0,0,0,0,548,198,74,3341,9966,0,0,0,8156,0,377,0,139,5,130,115,0,5820,460,0,4,0,4,0,0,60,0,0,2,0,0,0,0,0,33,0,1,12,0,320,50,30704,32687,18110,238,16,0,0,0,0,0,0,567,271,1802,3526,10186,0,0,0,8647,1,358,0,230,13,146,432,1,5986,7194,0,6,0,5,0,0,47,4,0,2,0,0,0,0,0,18,1,0,13,0,331,95,40271,26694,14536,54067,26166,1195,0,73,0,70478,34161,9574,45088,29642,61238,147,20116,46637,31171,2935,692,66,35011,28421,15489,2087,493,2
24,2,71603,0,23,71582,0,941,0,0,0,0,0,0,5,1488,61,70,607,7141,1,0,0,7785,0,346,0,151,6,146,168,0,6688,543,0,4,0,52,0,0,42,0,0,17,4,0,0,0,0,11,2,0,26,0,13,79,26339,27119,18147,308,12,2,0,0,0,0,5,1504,91,3580,689,7407,1,0,0,7887,0,334,0,249,69,139,367,0,6696,7314,0,5,0,54,0,0,53,0,0,1271,6,0,0,0,26,7,1,0,27,0,13,117,37307,18847,15451,52067,18570,862,0,106,0,57261,27580,8567,40960,22951,55107,173,16325,45671,23417,1990,453,74,38518,17476,13755,1522,334,1
25,22,74416,0,44,74394,0,961,2,0,0,0,0,0,0,114,114,49,1259,10196,0,0,0,8986,0,377,0,113,162,196,110,0,6810,496,0,1,0,64,0,0,81,0,1,7,0,1,0,0,2,13,0,0,27,0,3,50,30188,25413,18837,345,12,0,0,0,0,1,0,121,146,810,1339,10450,1,1,0,8924,0,354,0,165,171,189,260,0,6819,7207,0,3,0,66,0,1,74,2,1,8,0,0,0,0,2,14,0,0,27,0,2,66,37942,19044,17452,49307,24144,867,0,120,0,64448,31939,7047,37179,25884,61500,134,12804,44456,27042,2260,592,88,36867,20142,15047,1941,441,1
26,3,65904,0,27,65880,0,805,2,1,0,0,0,0,0,355,76,68,731,5510,0,0,0,9197,0,340,0,118,1,107,128,0,6759,576,0,10,0,11,0,0,49,0,0,4,0,1,0,0,0,12,0,0,31,1,93,32,24937,24953,16017,183,34,0,0,0,49,1,0,366,100,1420,758,5883,1,0,2,9542,1,325,0,181,14,115,392,1,6826,7332,0,8,0,11,0,0,34,1,0,4,0,0,0,0,0,8,1,0,27,1,109,46,34101,18312,13494,49546,15530,750,0,81,0,55329,31951,7336,39950,27522,52813,113,12981,33475,28634,2830,830,138,27488,19893,15705,2169,652,2
27,14,60912,0,25,60901,0,843,2,0,0,0,0,0,0,359,135,51,1552,5478,0,0,0,7430,0,336,0,108,2,133,145,0,5798,594,0,4,0,3,0,0,62,1,0,6,0,1,1,1,0,12,1,0,26,0,103,74,23103,23310,14513,268,13,1,0,0,0,0,0,367,175,1462,1637,5803,0,2,0,7432,3,328,0,194,15,129,374,0,5813,7331,0,6,0,3,1,0,60,0,0,7,0,1,1,0,0,7,0,0,29,0,106,132,31907,16915,12104,46173,13883,758,0,112,1,50080,28666,7864,36657,23259,50496,134,10296,33449,25427,1596,408,46,28799,17841,12854,1110,322,2
28,0,85903,0,21,85882,0,921,0,0,0,0,0,0,0,341,147,47,489,8704,0,0,0,11937,1,319,0,139,3,181,135,0,9923,621,0,6,2,7,0,0,74,0,0,7,2,0,1,0,0,95,1,1,49,0,132,73,34102,28093,23708,283,13,2,0,0,0,1,0,348,186,1948,587,8792,0,0,0,12491,1,320,0,207,13,175,300,25,10437,7319,0,7,2,8,0,0,76,0,0,8,2,0,1,0,0,86,1,0,40,0,139,102,44047,21212,20644,63996,20956,811,0,140,10,74008,41748,8666,48949,34891,71127,158,14618,45247,35257,4338,927,134,37013,22234,21745,4131,780,1
29,14,87500,0,28,87486,0,1686,0,0,0,0,0,0,8,339,98,47,465,7587,0,0,0,9205,0,363,0,140,42,133,147,0,6678,598,0,4,0,4,0,0,57,0,0,8,2,0,1,0,1,22,0,0,16,1,20,109,27667,43385,16462,322,12,0,0,0,1,1,3,340,155,1893,575,8050,0,0,0,8835,1,355,0,207,47,130,458,22,6745,7312,0,4,0,6,0,1,44,2,0,7,2,0,1,0,1,12,0,0,17,1,18,129,36413,37450,13651,48921,36877,1593,0,123,0,76152,29926,7186,37849,25274,75543,503,11468,58722,26157,1871,688,76,32470,38264,14841,1588,351,2
30,4,77578,0,26,77556,0,1120,0,0,1,0,0,0,0,322,223,72,481,7142,0,0,0,11509,0,343,0,141,2,120,106,0,8017,489,0,7,0,16,0,0,54,2,7,7,1,1,0,0,0,20,1,0,38,0,494,75,30270,26852,20460,241,12,0,0,0,0,0,0,328,350,2342,525,7323,0,0,0,11881,0,328,0,236,14,165,439,0,8022,7225,0,10,0,18,0,0,58,1,5,3,1,2,0,0,0,10,1,0,30,0,517,138,40000,21257,16325,57945,18504,1078,0,55,0,65774,39313,8285,48037,34001,64914,147,12521,38263,33465,4575,1175,104,32000,21261,19770,3694,857,1
31,4,121189,0,19,121174,0,922,1,0,0,0,0,0,12,338,170,49,13575,13368,0,0,0,12051,0,705,0,139,4,172,150,0,10179,539,0,7,0,12,0,0,89,0,9,4,0,0,0,0,0,256,0,0,53,1,100,54,52565,37298,31330,307,21,0,0,0,33,2,12,349,213,1702,13540,13747,0,0,0,12420,0,677,0,194,11,220,293,1,10228,7284,0,7,0,11,0,1,91,0,6,4,1,0,0,0,0,161,0,0,40,1,127,61,61808,30648,28737,90951,29303,863,0,76,0,109624,70849,20811,78948,52112,106471,150,14572,49617,63113,6230,2057,176,42081,48561,24224,5063,1264,2
32,0,79960,0,23,79937,0,1054,0,0,0,0,1,0,4,301,58,39,510,7402,0,0,0,10231,0,340,1,103,9,119,127,0,7719,584,0,4,0,4,1,0,73,0,8,5,4,1,0,0,1,13,0,2,36,0,44,39,28849,31965,19146,301,12,0,0,0,2,2,4,304,87,1153,698,7644,0,1,0,10807,0,333,1,248,20,167,305,0,7706,7292,0,4,0,5,0,0,86,1,6,3,1,0,0,0,0,6,0,1,26,1,46,108,37740,25879,16341,56609,22277,986,0,88,0,65119,34962,8374,47502,31333,61804,212,17944,44561,30653,3663,943,140,33438,24102,18478,3156,786,1
33,1,89917,0,23,89895,0,1043,0,0,0,0,0,0,1,318,108,53,371,7655,0,0,0,12281,0,581,0,156,7,185,161,0,9773,604,0,10,0,14,0,0,82,4,11,6,2,0,0,0,0,26,0,0,49,0,183,78,33548,29316,27054,348,16,2,2,0,0,43,1,328,139,1486,411,8248,2,2,0,12463,2,526,3,254,16,173,376,0,10017,7417,2,12,0,14,0,0,77,3,6,48,4,0,2,0,0,16,2,2,38,0,202,100,43193,23543,23182,67441,21401,963,0,113,0,76364,42240,7865,50233,34582,74183,183,15552,49818,33920,4870,1179,131,42608,22448,19752,4164,946,1
34,6,103669,0,25,103650,0,1155,1,0,0,0,0,0,9,345,174,49,1019,12744,0,0,0,13794,0,633,0,124,9,201,144,0,10467,701,0,8,0,12,0,0,65,1,11,3,0,0,2,0,2,31,1,0,70,1,113,1172,41750,33594,28331,338,16,0,0,0,27,0,3,358,842,1498,1114,12969,0,1,0,14485,0,571,1,233,37,203,281,0,10811,7456,0,8,0,13,0,1,64,2,6,4,0,0,1,0,0,16,0,0,56,1,122,1192,51918,27205,24552,74196,28304,1059,0,116,0,91261,49456,8132,57003,42199,86720,180,16775,55858,40797,5381,1433,206,46866,27976,22774,4921,1138,1
35,0,67796,0,27,67769,0,702,0,0,0,0,0,0,0,367,83,37,3233,7328,0,0,0,7832,0,293,0,121,6,124,87,0,6089,411,0,4,0,3,0,0,61,0,1,2,0,0,0,3,0,18,0,0,32,1,117,72,26849,24526,16421,152,12,0,0,0,1,3,0,369,101,1064,3317,7513,0,0,1,8644,1,301,1,185,19,131,264,0,6409,7159,0,4,0,3,0,0,46,0,0,2,0,0,0,1,0,9,1,0,28,1,120,164,36163,17996,13637,50565,16502,656,0,73,0,57589,31599,9424,41738,27238,53426,105,14265,37039,27858,2259,597,43,29908,21361,13973,2051,503,2
36,21,72839,0,36,72824,0,1183,0,2,0,0,1,0,10,154,138,57,342,6299,0,0,0,10162,0,349,0,151,3,132,283,0,6720,433,0,7,0,12,0,0,66,0,0,18,0,0,0,0,0,10,1,1,27,0,398,52,26627,29226,17007,354,15,1,0,0,0,47,10,165,295,1610,430,6586,0,0,0,10195,1,327,0,222,114,126,456,1,6959,7220,0,4,0,12,0,0,65,1,0,21,0,0,0,0,0,6,2,1,26,0,392,93,35797,22989,14074,51237,20406,1094,0,123,0,61371,32418,6629,39408,25389,57287,177,15396,42706,27282,2251,538,83,32031,23163,15398,1855,413,1
37,1,98198,0,33,98166,0,1030,0,0,0,0,0,0,7,247,69,121,711,10760,4,0,0,14000,0,823,0,165,12,245,128,0,10688,609,0,10,2,14,0,0,119,0,5,5,0,0,2,2,0,66,3,1,60,1,32,61,39876,30250,28073,360,31,0,0,17,1,29,7,246,89,2839,781,11358,1,0,0,13826,0,777,0,242,20,236,265,0,10690,7370,0,13,2,18,1,1,123,0,4,44,0,0,0,2,0,82,1,1,53,0,28,72,49795,23961,24443,72034,25112,934,0,119,0,84968,48459,7840,56259,40201,82595,176,15428,51686,39013,5992,1370,138,43063,24961,23907,5130,1137,1
38,22,66316,0,38,66300,0,875,0,0,0,0,0,0,0,328,57,43,627,6487,0,0,0,8271,0,338,0,124,4,144,153,0,7417,534,0,4,2,10,1,0,59,0,0,4,1,1,0,0,0,22,0,0,30,2,44,100,25577,25185,15576,293,14,0,0,0,1,1,0,340,79,493,612,6752,0,0,0,8489,1,331,0,195,131,143,407,0,7472,7227,0,5,2,10,0,0,67,13,0,4,2,1,0,0,0,11,0,0,28,1,35,159,33676,18623,14039,48112,17327,797,0,102,0,56033,30819,7465,37861,26185,53690,138,12510,36867,26632,2299,471,69,29915,18388,15727,1958,350,1
39,4,66350,0,18,66336,0,1043,1,1,0,0,1,0,0,238,134,35,702,4707,0,0,0,8411,0,376,0,127,8,134,383,0,6465,510,0,8,0,7,0,0,59,0,0,6,0,0,0,0,0,14,0,0,22,1,357,91,23477,27964,14913,355,18,1,0,0,0,1,0,233,241,1637,734,5311,1,1,0,8620,1,371,0,230,50,133,700,1,6476,7262,0,12,0,7,0,0,60,2,0,50,0,0,0,0,0,7,0,0,21,1,366,141,33045,21365,11944,47636,17654,954,0,110,0,54999,28607,7472,36598,23748,51849,147,14358,38673,24886,2208,534,53,29050,21247,14055,1643,359,2
40,4,102400,0,30,102374,0,1016,1,0,0,0,0,0,1,142,107,29,1181,13670,0,0,0,13459,0,662,0,155,3,284,134,0,10410,572,0,4,0,8,0,0,92,0,7,7,1,0,0,1,2,31,2,2,41,1,31,68,42025,33151,27228,211,15,0,0,0,0,2,2,153,118,521,1300,14105,0,0,1,14117,1,626,0,227,45,291,328,3,10543,7300,0,6,0,8,0,0,93,0,5,6,1,0,0,2,2,48,3,2,32,1,30,111,50510,26723,25171,68797,32577,948,0,82,0,92014,49570,8017,55820,43785,83667,154,18583,52634,40956,6853,1779,182,42392,27936,25349,5366,1361,1
41,6,103973,0,29,103950,0,1225,0,0,0,0,0,0,1,389,177,48,3289,13682,0,0,0,12254,0,502,0,159,12,254,135,0,10661,517,0,4,0,10,0,0,64,0,1,0,0,0,0,1,0,455,0,3,63,0,449,45,43502,34594,25883,456,19,0,0,0,1,0,0,406,227,1602,3446,13883,0,0,0,12818,0,482,0,259,16,249,259,0,10882,7270,0,5,0,10,0,0,68,0,1,0,0,0,0,1,0,264,0,2,50,1,460,79,52851,28074,23054,71880,30856,1122,0,121,0,92736,47900,10650,56826,40282,85845,186,17948,56623,40411,5251,1433,261,46821,28540,23453,3968,1197,1
42,1,74119,0,26,74094,0,937,0,0,0,0,0,0,0,324,347,30,557,9174,0,0,0,8816,0,370,0,124,20,192,141,0,6626,576,0,5,0,6,0,0,52,0,0,2,0,0,0,3,2,7,0,0,32,0,2,84,28387,28612,17121,293,12,0,0,1,0,1,0,327,4114,490,591,9420,0,0,0,8772,0,365,0,207,29,180,304,1,7365,7264,0,6,0,6,0,0,62,0,0,2,0,0,0,3,1,3,1,0,32,1,3,112,40270,18815,15035,51940,21213,866,0,101,0,60354,31103,7622,40652,26344,62175,160,11785,44765,27151,1624,489,91,37823,20785,13701,1458,353,1
