,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
12,9,112172,0,18,112163,0,881,0,0,1,0,0,0,70,313,154,42,693,12843,0,0,0,18308,0,866,0,143,6,178,95,0,10633,484,0,8,2,21,0,0,119,3,0,3,1,0,0,1,1,241,0,1,67,0,366,37,45996,34881,31304,225,13,0,1,0,1,2,27,327,285,1755,755,13241,0,0,1,18846,0,793,1,212,15,186,286,0,10778,7227,0,20,2,21,0,1,120,4,0,4,1,0,0,1,1,132,0,0,46,0,373,53,55721,28457,28003,79786,31495,807,0,93,0,100768,56109,8696,63210,49056,94079,189,17913,58288,45952,6268,1495,178,46661,33685,25146,5376,1313,1
13,1,81590,0,25,81566,0,1035,0,0,0,0,0,0,0,362,110,48,2728,6134,0,0,0,11661,0,349,0,122,6,169,118,0,8460,614,0,4,0,31,0,0,55,0,11,2,3,0,0,0,0,17,2,0,66,1,133,100,32102,28764,20725,329,19,0,0,0,0,0,0,373,145,1383,2812,6386,0,0,1,11995,7,343,0,202,23,154,287,18,8393,7361,0,5,0,30,1,2,54,6,5,2,2,0,0,0,0,30,2,0,57,1,170,136,40840,22246,18505,64179,16347,945,0,120,0,69851,39853,9843,48773,33317,66042,154,15395,43846,33065,3544,1026,110,35430,24272,17617,3525,747,2
14,8,113808,0,29,113787,0,1558,5,0,0,0,0,0,2,252,199,64,2337,15299,0,0,0,14394,0,519,0,161,11,99,138,0,11098,459,0,6,2,207,1,0,72,2,14,6,0,0,1,0,0,446,0,3,62,0,435,27,47011,37125,29680,347,31,0,0,0,0,1,2,272,804,1726,2886,15614,0,1,0,15023,0,499,1,237,63,120,318,1,11352,7251,0,7,2,207,0,0,79,12,6,10,0,0,1,0,0,252,0,2,39,0,445,48,57793,30391,25632,76571,35662,1471,0,112,0,100589,51249,10263,61239,43573,93463,228,20125,63186,41743,7360,1354,173,51208,30004,25540,5890,1174,2
15,3,102970,0,28,102945,0,1061,0,0,0,0,0,0,2,349,50,57,998,12628,0,0,0,13001,0,561,0,154,1,310,132,2,11908,550,0,4,0,8,0,0,61,1,7,6,1,0,0,0,0,23,1,1,49,2,50,87,41948,33383,27642,335,24,2,0,1,0,2,2,343,81,1477,1042,12914,0,0,0,13077,1,528,0,216,11,303,300,17,12502,7304,0,4,0,7,0,0,61,0,6,6,3,0,0,0,0,13,2,1,49,1,87,100,51123,26702,25148,72488,29411,977,0,97,0,91201,49512,8753,56596,42454,86003,163,16807,54678,40506,6312,1346,131,45142,26179,25307,5262,1083,1
16,2,82908,0,19,82891,0,1807,2,0,0,0,0,0,6,350,85,39,1301,7885,0,0,0,10282,0,1439,0,138,4,160,128,0,7668,433,0,5,0,38,0,0,114,1,0,5,0,0,0,3,0,86,0,0,30,1,445,64,31978,31139,19793,399,17,0,0,0,1,4,6,341,153,1411,2286,8280,0,1,1,10320,2,1919,0,233,20,166,364,0,7822,7159,0,6,0,37,0,1,128,1,0,7,0,0,0,2,0,17,0,0,24,1,476,142,42192,24264,16454,60063,21030,1683,0,134,0,69127,36610,8448,46275,29806,66069,336,16505,47133,31623,3136,899,119,39199,24576,15966,2480,689,2
17,3,93234,0,6,93231,0,1020,1,0,0,0,0,0,12,350,150,66,1087,13258,0,0,0,12480,0,592,0,159,17,252,112,0,11096,61,1,15,0,13,0,0,76,0,10,4,1,0,0,0,1,554,1,0,48,0,257,59,40917,26134,26186,234,12,0,0,0,0,1,12,362,184,1175,1114,13613,0,0,0,12727,0,547,1,215,26,250,423,0,11185,2136,1,157,0,16,0,0,89,0,6,3,1,0,0,0,1,275,0,0,48,0,398,87,44918,23741,24578,62567,29632,948,0,90,0,86928,45949,8328,47651,38156,79861,174,13202,48178,38149,5426,1334,150,39671,25194,22698,4656,1018,1
18,5,96528,0,27,96506,0,859,0,0,0,0,0,0,0,340,385,43,3757,12625,0,0,0,10560,0,429,0,139,18,182,96,0,8841,465,0,7,0,4,0,0,53,1,1,2,1,1,0,1,0,52,0,2,80,0,438,59,38956,32069,25508,189,16,0,0,0,0,0,0,340,595,1810,3987,13650,0,1,0,11042,0,408,1,200,23,180,246,0,9092,7213,0,7,0,8,0,1,61,1,0,30,1,1,0,1,0,36,0,3,59,0,452,86,49692,25030,21811,65969,29680,790,0,94,0,84313,42434,10125,52380,35841,79001,166,17366,55365,36348,3717,984,119,45005,28299,19357,3088,784,2
19,1,68464,0,27,68438,0,831,0,0,0,0,0,0,0,359,171,57,744,6802,0,0,0,9705,0,415,0,105,1,137,140,0,7009,373,0,5,0,6,0,0,68,2,6,2,1,0,1,0,1,22,0,0,30,0,104,46,27009,24387,17069,179,12,0,0,0,46,1,0,372,222,1584,787,7185,0,0,1,10493,1,398,0,171,12,163,361,0,7112,7196,0,6,0,6,0,0,71,1,5,4,0,0,1,0,1,11,0,0,23,1,106,111,36755,17342,14368,51823,15796,791,0,55,0,57664,34852,6906,42793,30825,56640,123,11702,33271,30894,3310,879,111,28341,19120,17379,3005,620,2
20,3,97405,0,25,97383,0,979,1,0,0,0,0,0,2,308,155,79,1213,11201,0,0,0,12926,0,499,0,164,6,201,157,0,10167,476,0,7,0,46,0,0,76,7,10,297,0,0,0,0,0,22,0,0,54,0,601,92,38792,32547,26069,322,18,0,0,0,0,0,2,330,277,1602,1369,11749,1,0,0,13364,1,453,0,223,32,198,324,1,10587,7220,0,9,0,76,1,0,62,0,7,291,0,0,0,0,0,11,0,0,58,0,598,152,48721,26897,21790,68549,27860,862,0,137,2,85830,46008,8722,52425,38508,82046,159,15203,53172,37213,5362,1461,200,44144,26171,21558,4357,1178,2
21,2,97346,0,31,97317,0,972,2,0,0,0,0,0,2,357,70,52,1172,12793,0,0,0,12498,0,684,0,125,4,278,139,0,10211,549,0,5,0,13,0,0,82,0,7,6,5,1,1,0,0,289,0,0,58,0,17,51,40124,30301,26923,293,12,1,0,0,0,43,2,365,94,1472,1436,13088,0,0,0,13470,0,644,1,251,13,277,319,1,10223,7296,0,4,0,15,0,0,97,2,6,45,1,0,1,0,0,147,0,0,48,0,23,98,49915,23096,24337,66876,29477,915,0,80,0,85851,45677,8660,53094,39322,79801,156,17391,51705,38610,5636,1188,209,42408,26709,22653,4540,1038,1
22,6,115473,0,25,115454,0,1096,0,0,0,3,0,0,0,390,71,98,27090,6860,0,0,0,6920,0,319,0,88,1,132,129,0,5937,549,0,5,0,15,0,0,38,0,0,0,0,0,0,0,0,12,0,0,30,0,65,41,49798,39689,25992,203,13,0,0,1,1,1,0,391,112,1936,27203,7051,0,0,1,7277,1,322,1,186,15,132,429,0,6117,7277,0,5,0,13,0,0,38,2,0,1,0,0,0,0,0,6,0,0,22,1,65,95,59184,33404,22891,97754,16609,1034,0,82,0,103066,79883,33941,89529,49154,104280,109,11090,35468,77466,1917,553,75,31350,67000,15350,1503,276,2
23,5,107744,0,33,107716,0,1030,3,0,0,0,0,0,1,369,259,67,1139,13539,0,0,0,13609,0,612,0,118,7,215,184,0,11112,496,0,7,0,3,0,0,59,0,9,39,1,1,0,1,0,26,1,0,44,1,644,71,42959,35793,28997,340,22,2,2,0,1,2,3,375,378,1829,1143,13748,2,0,2,13920,2,586,2,234,47,215,287,3,11660,7269,0,10,2,5,2,2,62,2,6,40,3,2,0,1,0,14,2,0,47,5,629,83,53294,30107,24348,76237,30459,964,0,89,0,91695,48906,8613,60906,41748,85891,140,21718,59486,39522,6839,1716,186,50840,25808,24444,5295,1362,1
24,2,64703,0,23,64682,0,1281,1,0,0,0,0,0,4,303,48,34,383,5820,0,0,0,8335,0,328,0,110,7,419,181,0,7222,556,0,4,0,8,0,0,65,0,0,4,2,0,0,0,0,17,0,1,45,0,64,99,25189,23432,16084,301,12,0,0,0,1,0,4,331,76,1146,424,6069,0,1,0,8443,1,322,1,174,16,411,566,0,7155,7258,0,6,0,10,0,0,59,3,0,5,2,0,0,0,0,10,0,1,40,1,72,113,33276,17297,14132,47534,15863,1204,0,104,1,54508,29329,6967,35941,25400,52270,136,12299,35779,25069,2901,873,83,29563,17584,14892,2205,461,1
25,1,103933,0,27,103907,0,1347,0,0,0,0,0,0,0,356,152,56,756,11123,0,0,0,14231,0,781,0,148,14,275,171,0,12342,618,0,6,0,10,0,0,99,1,6,16,2,2,1,1,1,364,2,3,62,0,132,77,42579,32548,28807,316,12,1,0,1,0,0,0,371,203,1445,815,11303,0,0,0,14673,0,707,0,201,19,276,480,0,12432,7370,0,12,0,12,0,0,109,1,5,20,4,2,0,1,1,220,2,1,52,0,213,379,51211,25972,26751,75770,26801,1262,0,101,0,92430,51944,8782,57462,43919,88685,148,15101,53856,40938,6969,1951,220,44132,26475,26177,5733,1417,1
26,6,71944,0,21,71929,0,1479,2,2,0,0,2,0,0,534,106,49,549,6798,0,0,0,9792,0,399,0,129,44,137,181,0,6056,513,0,5,2,8,0,0,57,2,0,2,0,0,0,0,0,5,0,0,15,1,363,90,26944,28590,16416,337,20,1,0,1,1,3,0,527,170,1708,630,7077,0,0,0,9651,0,389,0,269,66,128,423,0,6138,7280,0,5,2,10,0,1,63,4,0,1,0,0,0,0,0,2,2,0,16,1,363,133,35450,22376,14124,50326,20114,1400,0,110,0,60282,31052,7624,39429,26227,57066,148,14736,41947,27068,2240,608,87,32489,22990,14589,1518,364,2
27,4,85197,0,24,85177,0,1014,0,0,0,0,0,0,0,294,956,56,517,9042,0,0,0,11459,0,410,0,134,5,202,118,0,8684,416,0,6,2,10,0,0,74,2,8,6,0,0,0,1,0,39,0,2,54,0,275,78,33476,29536,22189,344,24,0,0,0,3,0,0,317,994,1731,552,9156,0,0,1,11467,1,425,2,203,37,191,265,1,8842,7211,0,6,2,10,0,0,69,2,7,38,0,0,0,1,0,22,1,1,43,0,281,122,42328,23854,19019,60947,23220,917,0,117,0,72982,39578,7069,46568,33065,72519,171,12511,47321,33037,3786,945,112,39709,21837,19488,3445,721,1
28,8,145297,0,14,145291,0,1008,1,0,0,0,0,0,0,348,179,113,27499,8322,0,0,0,13040,0,474,0,113,2,237,252,0,11292,563,0,4,0,9,0,0,67,1,10,8,0,0,2,0,0,35,0,0,44,0,120,24,63636,45802,35867,342,21,0,0,0,0,0,0,358,276,3632,27446,8560,0,0,0,13423,1,443,0,181,17,226,405,0,10920,6896,0,5,0,9,1,0,62,2,7,8,0,0,1,0,0,52,0,3,36,1,126,71,73764,38796,32745,123919,20362,940,0,84,1,131979,99715,34547,108610,66931,127247,142,17916,45722,91590,6270,1520,203,38557,75964,24519,4996,1268,2
29,25,70274,0,48,70251,0,893,0,0,0,0,0,0,0,308,54,51,690,6491,0,0,0,9574,0,344,0,125,6,122,105,0,8134,525,0,4,2,7,0,0,75,0,0,4,2,2,0,0,0,33,0,0,34,0,41,143,27588,25434,17277,281,15,0,0,0,0,0,0,313,83,950,798,6701,0,0,0,9540,0,339,0,191,14,124,308,2,8244,7253,0,7,2,7,0,0,78,5,0,4,2,2,0,0,0,26,1,0,32,0,47,169,35776,18553,15970,52028,17346,822,0,103,0,60073,34226,7759,40307,28779,56674,129,13496,37582,29294,2769,493,161,31155,19579,16834,2268,463,1
30,10,66203,0,24,66189,0,1224,1,0,0,0,0,0,0,389,107,45,297,8129,0,0,0,7780,0,427,0,136,0,180,159,0,6259,576,0,9,0,8,0,0,74,0,0,276,0,0,0,0,0,16,0,0,22,0,66,39,25887,24839,15487,452,19,0,0,0,0,0,0,390,157,1507,398,8378,0,1,1,8295,0,424,0,208,52,165,370,0,6469,7314,0,12,0,8,0,0,65,2,0,289,0,0,0,0,0,22,0,0,18,0,82,88,35211,18240,12762,45729,19214,1149,0,121,0,55236,28043,7137,35680,23857,54886,142,11185,39297,24119,2123,572,102,34110,16545,13589,1563,406,1
31,9,62424,0,28,62405,0,844,0,0,0,0,0,0,0,387,133,46,795,6909,0,0,1,7934,0,332,0,134,10,107,130,0,6247,410,0,5,0,8,0,0,31,0,0,5,1,0,0,0,0,10,1,0,20,0,114,107,24549,22460,15424,291,12,1,0,0,0,0,0,407,180,851,861,7074,0,0,1,7867,0,335,0,203,29,102,420,0,6261,7156,0,8,0,12,0,0,35,0,0,5,1,0,0,0,0,5,0,0,18,2,111,170,32583,16817,13033,45233,16322,767,0,111,0,52139,28265,7565,34968,23057,51945,132,10356,35034,25263,1726,335,75,30081,16678,13836,1598,240,1
32,1,85371,0,27,85345,0,999,1,0,0,0,0,0,0,356,106,94,533,7506,0,0,0,11247,0,467,0,173,4,203,114,0,9743,654,0,7,0,6,0,0,81,0,0,2,0,0,0,0,1,57,1,0,56,0,135,75,32366,27864,25142,331,17,4,0,0,2,0,0,364,144,2176,637,7649,0,0,0,11477,0,456,2,236,12,193,291,12,9920,7392,0,10,0,7,0,0,69,2,0,2,0,0,0,0,1,63,1,0,50,1,141,136,41860,21222,22290,62803,21534,898,0,137,1,73024,39715,8102,46645,32321,69762,196,15414,47400,32435,4398,1014,125,40270,21067,19146,4059,830,1
33,0,72042,0,29,72013,0,1385,1,0,0,0,0,0,0,345,194,60,507,7641,0,0,0,8619,0,369,0,122,1,146,228,0,6050,459,0,22,0,40,0,0,56,2,0,5,0,2,1,2,0,10,0,0,28,0,486,111,26346,29395,16301,489,12,0,0,2,0,0,0,349,343,1799,612,8318,1,0,0,8352,0,357,0,213,10,133,431,0,6037,7219,0,25,0,30,0,0,50,0,0,4,0,2,0,1,0,7,0,0,27,0,505,170,35341,23146,13555,49767,20856,1315,0,104,0,58205,28384,6914,39163,24218,60031,191,11820,44140,25166,2079,590,67,36494,19551,13970,1632,395,1
34,1,74776,0,33,74744,0,1193,1,0,0,0,0,0,0,351,139,51,424,6453,0,0,0,11375,0,410,0,141,3,172,119,0,8100,398,0,4,0,10,0,0,112,2,4,4,1,1,0,0,3,20,0,1,51,2,192,78,29575,25587,19615,434,10,0,0,0,0,0,0,381,207,1372,447,6627,0,0,0,11319,0,410,0,234,36,163,271,0,8103,7155,0,4,0,10,0,0,96,2,5,4,1,0,0,0,3,18,0,0,45,1,227,133,37800,19761,17216,57381,16187,1080,0,129,0,63958,37426,6571,43777,31087,63070,167,11540,39426,30972,3482,810,87,33242,20312,17247,3340,635,1
35,6,64369,0,22,64353,0,961,0,0,0,0,0,0,0,342,129,45,1030,7014,0,0,0,7516,0,354,0,143,104,159,149,0,6514,536,0,4,0,4,0,0,42,2,13,6,2,0,1,0,1,32,0,0,33,0,35,117,25140,23517,15718,351,12,0,0,0,0,0,0,345,204,870,1099,7160,2,0,0,7570,0,338,0,257,122,156,410,0,6557,7238,0,5,0,4,0,0,40,2,6,45,2,0,1,0,1,19,0,0,28,1,30,136,33168,17198,14009,45471,17923,865,0,116,3,54375,29274,7008,34543,23795,53338,143,10894,36640,25066,2024,591,54,30149,17658,14662,1522,384,1
36,4,89576,0,27,89553,0,888,2,0,0,0,0,0,10,379,98,31,1238,12289,0,0,0,11188,0,586,0,137,5,177,152,0,7907,535,0,5,0,5,0,0,78,0,8,5,0,0,1,2,2,53,0,1,42,0,27,30,35818,30710,23052,281,16,1,0,0,35,0,10,376,131,520,1440,12776,0,0,0,11799,0,560,0,192,20,205,304,1,8131,7265,0,6,0,5,0,0,87,0,5,6,0,0,1,2,1,58,0,0,36,0,22,61,44742,23460,21378,58933,29751,826,0,70,0,78832,40199,8025,47821,34957,71497,132,17951,49340,34286,4718,1076,160,39337,26330,19239,3813,861,1
37,0,78929,0,23,78906,0,1273,0,0,0,0,0,0,0,328,154,46,825,10180,0,0,0,9145,0,463,0,148,4,171,151,0,7084,614,0,6,0,15,0,0,106,0,9,4,0,1,1,0,0,52,0,0,44,0,124,81,30821,27462,20646,314,12,0,0,0,1,1,0,342,171,1407,901,10481,0,0,1,9461,1,438,0,233,12,160,510,0,7426,7354,0,6,0,26,0,0,88,0,6,5,0,1,1,0,0,30,2,0,38,2,277,103,39802,21567,17560,53539,24092,1171,0,127,0,67861,33649,6836,39430,27411,66537,150,12242,46505,27974,3168,1166,116,39970,20387,15220,2667,683,1
38,1,95495,0,22,95474,0,1022,0,0,0,0,0,0,5,349,452,60,811,10414,0,0,0,13699,0,712,0,137,7,231,162,0,10617,577,0,5,0,64,0,0,86,1,9,9,3,3,4,0,0,20,0,1,56,0,253,99,39511,30291,25694,305,13,0,0,0,0,38,5,363,772,1958,860,10597,1,0,1,13876,0,663,1,193,18,229,381,2,10846,7336,0,7,0,67,0,1,84,1,8,31,1,3,3,0,0,12,0,0,51,1,235,153,49140,23772,22584,70662,23790,930,0,114,0,83434,46478,8072,52972,39868,80549,190,14757,50194,37631,5787,1712,172,42435,24933,21941,4958,1229,1
39,2,96058,0,22,96038,0,1354,0,0,0,0,0,0,0,322,236,45,494,9108,0,0,0,12896,0,689,0,168,8,207,129,0,11167,584,0,5,0,42,0,0,89,0,9,7,2,0,1,0,1,33,0,1,63,0,116,85,37646,32205,26209,308,13,0,0,1,0,36,0,356,4045,1450,530,9481,2,0,0,13314,0,628,5,230,15,204,470,0,11483,7352,0,11,0,42,2,3,96,0,6,36,0,1,0,0,1,21,0,1,54,0,120,174,50598,22848,22614,73272,21411,1264,0,113,0,81302,46411,7717,55575,39907,82752,215,13093,50961,36988,6149,1757,205,43763,23140,22593,5334,1229,1
40,1,81709,0,18,81692,0,1082,2,0,0,0,0,0,1,343,131,48,891,11261,0,0,0,9402,0,406,0,140,2,189,116,0,7173,507,0,4,0,14,0,0,47,0,7,0,0,0,2,2,0,16,0,0,41,0,462,54,31856,28223,21631,371,18,0,0,0,0,0,1,353,494,1618,1058,11518,0,2,0,10190,0,400,1,186,14,197,310,0,7676,7199,0,6,0,16,0,0,44,1,5,0,0,0,0,1,0,328,0,0,29,0,475,128,42112,23083,16515,54032,26568,1041,0,69,1,69763,35270,7396,43981,30851,66918,145,14647,46838,30363,3556,851,102,38834,22586,16944,2670,676,1
41,1,63034,0,20,63015,0,893,0,0,0,0,0,0,0,361,211,38,541,6415,2,3,0,8195,0,347,0,141,5,133,148,1,6258,614,0,4,0,6,0,0,49,0,0,9,0,0,0,0,0,16,2,0,19,0,118,87,24457,23438,15140,270,13,0,0,0,1,0,0,371,299,1477,613,6658,1,2,0,8188,0,360,9,269,62,130,407,144,6321,7297,0,6,0,6,0,0,50,1,0,8,0,0,0,0,0,13,1,0,19,1,117,127,33433,16989,12613,46522,15588,809,0,116,0,52288,28988,7420,36409,24897,52415,160,10460,35075,25875,1697,340,48,29794,17115,14189,1687,250,1
42,1,78417,0,27,78391,0,1298,2,0,0,0,0,0,0,322,105,40,494,8215,0,0,0,9674,0,370,0,154,7,157,130,0,7891,566,0,4,0,7,0,0,89,0,2,8,0,0,0,0,0,39,1,2,26,0,14,69,29628,30142,18648,453,14,1,0,0,29,0,0,337,143,957,694,8424,0,0,0,9908,0,369,0,223,53,150,336,0,8139,7276,0,7,0,8,0,0,84,1,3,7,0,0,0,0,0,20,1,2,24,1,24,101,38303,23364,16751,52447,24646,1219,0,106,0,67477,33472,8129,40979,28717,64441,216,13761,45895,29171,2695,571,86,34349,24393,17023,2197,456,2
