,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
10,11,73474,0,16,73469,0,983,1,0,0,0,0,0,1,348,146,40,1307,7703,0,0,0,9627,0,354,0,156,1,227,133,0,7174,464,0,4,0,6,0,0,68,12,0,12,1,1,1,0,0,40,2,0,40,2,120,82,28804,27233,17448,323,12,0,0,0,0,4,1,379,190,1264,1352,7927,2,0,0,9975,0,343,1,232,35,220,327,1,7302,7174,0,8,0,6,0,0,50,531,0,353,1,1,1,0,0,54,3,0,43,0,122,106,37548,21277,14660,54737,17734,903,0,111,3,61714,33923,8403,41847,27186,61355,185,11945,40748,28302,3259,1104,72,34888,18836,16399,2450,912,2
11,2,79697,0,23,79676,0,1164,1,0,0,0,0,0,0,316,166,60,826,6872,0,0,0,11315,0,435,0,136,1,161,124,0,9251,600,0,7,0,8,0,0,100,1,8,2,1,0,0,1,1,36,1,0,62,0,117,67,31645,27645,20409,394,14,0,0,0,0,0,0,324,168,1360,926,7055,0,0,0,11272,3,421,0,199,14,165,320,0,9012,7340,0,17,0,9,0,2,98,0,5,2,1,0,0,0,1,52,1,0,50,0,134,84,39617,22133,17949,60715,17791,1069,0,124,11,68043,38343,8140,45019,32223,66004,205,13490,43314,31657,3866,782,80,36854,20649,18605,2884,707,1
12,1,74378,0,32,74347,0,1479,0,0,0,0,0,0,0,543,546,42,801,8316,0,0,0,8135,0,330,0,159,2,105,150,0,6208,474,0,4,0,7,0,0,48,1,1,5,0,1,0,0,0,463,0,0,25,0,113,81,27449,26359,20571,355,12,0,0,0,0,0,0,524,4314,1014,862,8735,0,0,0,7990,0,328,0,248,14,107,519,0,6334,7217,0,6,0,8,1,1,52,1,1,4,0,1,0,0,0,233,0,0,31,0,109,131,39209,20416,14754,51467,21402,1395,0,115,0,60326,30129,7202,40772,24825,62776,270,11333,44976,26415,2358,540,90,37160,20148,14973,1775,323,1
13,0,84812,0,29,84783,0,1550,1,0,0,0,0,0,1,344,150,69,1396,7305,0,0,0,11490,0,406,0,149,2,195,163,0,8379,486,0,6,0,15,0,0,30,2,11,2,0,0,0,0,0,442,2,0,58,1,595,52,32242,31856,20714,362,18,2,0,0,0,1,1,352,332,1614,1544,7517,0,0,0,11679,1,387,0,215,13,175,524,0,8300,7206,0,7,0,17,1,0,29,0,6,2,0,1,0,0,0,229,3,0,49,1,616,93,40855,27069,16888,62533,20692,1466,0,121,0,72792,40689,7835,47471,33501,70761,214,13837,45514,33697,4213,1195,193,37602,24184,19029,3157,840,2
14,19,66233,0,31,66221,0,920,0,0,0,0,0,0,0,482,161,46,422,5867,0,0,0,8198,2,248,0,122,0,141,166,0,6490,487,0,4,0,3,0,0,33,2,0,4,1,0,0,1,0,32,0,0,21,0,44,39,23885,25512,16855,299,14,0,0,0,1,0,0,475,2802,1949,542,6028,0,0,0,8356,2,234,1,202,47,154,304,0,6773,7232,0,10,0,13,0,0,34,4,0,4,1,0,0,1,0,16,0,0,17,0,72,70,35956,16937,13359,50453,14846,860,0,93,0,52097,29867,6885,40925,25139,51840,136,14276,37590,25948,2109,540,65,31239,18382,14538,1735,358,1
15,4,97665,0,18,97651,0,875,0,0,0,0,0,0,1,407,153,833,563,8187,0,0,0,17678,0,439,0,123,3,280,131,0,10571,689,0,9,0,8,3,0,157,18,12,6,0,0,0,0,0,26,1,4,67,1,65,68,41216,34473,21980,253,16,2,0,1,0,0,1,359,235,2079,532,8285,0,0,1,17312,1,404,0,177,13,275,295,0,10112,7371,0,7,0,6,2,0,132,11,7,6,0,0,0,0,0,19,1,4,41,1,58,75,48321,28714,20634,77192,19579,803,0,95,0,79502,40541,14182,60662,33870,81838,145,15686,59125,32376,4820,1229,119,46033,27075,20065,3524,972,3
16,1,95457,0,26,95432,0,1036,0,0,0,0,0,0,0,567,134,46,731,10181,0,0,0,13574,0,656,0,160,9,225,124,0,11185,607,0,9,0,17,0,0,104,0,10,5,1,0,1,0,1,461,0,1,55,0,142,91,39489,30789,25180,390,15,0,0,0,0,0,0,575,164,1474,781,10809,0,1,0,14015,2,603,0,220,19,214,266,2,11406,7341,0,9,0,16,0,0,91,0,8,5,1,3,0,0,1,263,0,1,50,0,144,112,48844,24053,22561,71339,23057,956,0,106,0,84531,48121,8289,53802,40662,80188,151,15119,49151,38096,6503,1537,171,42367,22638,23587,5502,1364,1
17,0,75363,0,24,75339,0,1174,0,0,0,0,0,0,0,354,91,70,379,6275,4,2,0,10989,0,382,0,122,1,221,104,0,9147,543,0,4,0,2,0,0,75,0,12,5,2,2,0,1,0,22,0,0,65,0,71,73,30012,25988,19363,369,14,1,0,0,2,0,0,360,117,1836,412,6399,2,2,0,10945,4,374,0,272,12,214,273,2,8984,7337,0,7,0,5,0,0,57,0,5,4,2,2,0,2,0,13,0,0,58,0,78,111,38506,19150,17707,57813,16340,1072,0,138,0,63882,36535,7395,43060,30980,60366,190,14807,40623,30148,3627,847,118,33810,20219,17706,2913,715,1
18,7,91063,0,28,91042,0,1207,1,0,0,0,0,0,10,430,105,54,1234,11504,0,0,0,11145,0,446,0,145,11,212,129,0,8959,491,0,5,0,6,0,0,64,1,1,1,1,0,1,0,0,62,0,0,62,0,507,77,36356,31571,23143,261,22,0,0,0,0,0,9,418,250,1971,1322,12403,0,1,0,11627,0,420,0,214,22,210,422,11,9202,7284,0,4,0,6,0,2,72,2,1,24,1,0,1,0,0,47,0,0,58,1,505,96,46707,24655,19708,62442,27394,1130,0,104,4,79461,40379,7554,47425,33948,75877,151,15042,52211,32800,4657,1257,145,43748,23882,18577,3918,945,2
19,5,74633,0,23,74615,0,890,0,0,0,0,0,0,0,363,87,39,828,8384,0,0,0,10700,0,354,0,159,5,185,105,0,7050,426,0,6,0,9,0,0,51,0,9,4,0,0,0,3,0,380,0,0,48,1,203,60,29715,26058,18865,315,12,0,0,1,43,2,0,376,144,995,925,8735,0,0,0,10621,0,360,0,228,17,170,231,0,7233,7187,0,7,0,9,0,0,45,0,5,2,0,0,0,2,0,196,0,0,52,1,232,102,38115,19879,16644,54562,19155,816,0,105,1,64150,35479,6814,40839,28861,61617,154,12867,41554,29312,2929,767,76,35341,20110,16152,2471,564,1
20,6,86726,0,21,86711,0,1152,0,0,0,0,0,0,0,355,142,73,887,8487,0,0,0,11165,0,408,0,139,2,193,142,0,9132,503,0,4,0,11,0,0,74,3,6,4,0,1,1,3,0,25,1,3,70,0,643,90,32984,33232,20516,318,15,0,0,0,0,1,0,358,297,1489,1040,8603,0,0,0,11256,1,383,0,213,14,184,357,0,9118,7229,0,7,0,10,0,0,74,2,6,4,0,1,1,2,0,14,0,4,51,0,718,122,41587,27054,18091,60546,25012,1063,0,111,0,75047,38137,8148,44645,30720,68929,209,17594,50095,31289,4056,1140,152,39153,25510,17994,3186,889,1
21,0,70886,0,27,70859,0,1187,0,0,0,0,0,0,4,355,115,43,1465,9427,0,0,0,8220,0,321,0,103,2,125,152,0,6421,392,0,4,0,14,0,0,42,2,0,705,0,0,0,0,0,21,1,0,19,0,124,91,28469,25655,16762,296,12,1,0,0,0,0,8,381,173,949,1610,9668,1,0,0,8255,1,324,0,183,15,121,450,0,6332,7147,0,5,0,12,0,0,51,1,0,730,0,0,0,0,0,12,1,0,17,0,118,147,36498,20052,14336,48921,20743,1099,0,123,0,60168,31475,8159,38627,26412,59721,142,11023,40005,27907,2214,666,94,34588,19620,14553,1753,371,1
22,0,60250,0,18,60232,0,970,0,0,0,0,0,0,0,316,153,55,447,4529,0,0,0,8906,0,324,0,125,0,166,142,0,6147,582,0,4,0,5,0,0,84,0,1,6,0,0,0,0,0,41,0,1,17,0,103,95,23014,22033,15203,330,12,1,0,1,0,0,0,326,186,1550,555,4702,0,0,0,9105,0,317,0,243,13,176,345,0,6000,7299,0,4,0,5,1,0,75,16,0,8,0,0,0,0,0,21,0,0,17,0,104,162,31742,15661,12847,47630,11620,877,0,123,0,49057,28260,6935,35979,23923,49008,161,11081,33204,24717,1810,440,79,28715,16388,13111,1692,344,2
23,0,84159,0,30,84129,0,981,0,0,0,0,0,0,0,355,106,54,1213,9038,0,0,0,11297,0,532,0,149,7,209,158,0,9170,384,0,4,0,12,0,0,98,0,11,2,0,0,1,1,0,20,0,1,51,0,171,143,33867,27731,22561,333,12,0,0,0,0,0,0,402,160,1209,1174,9482,0,0,0,11658,0,493,0,251,26,205,329,1,9310,7163,0,4,0,13,0,1,80,0,5,38,0,0,1,1,0,12,0,0,45,5,174,163,42722,21036,20401,61211,21940,912,0,96,0,73549,39889,7508,44556,32362,70988,164,13007,46647,31550,4502,1307,153,38943,21456,19089,3614,1057,1
24,3,89635,0,33,89605,0,909,0,0,0,0,0,0,3,431,151,68,856,7960,0,0,0,12417,0,471,0,167,3,204,111,1,11673,616,0,5,0,217,0,0,82,2,5,4,1,0,0,0,0,89,1,1,52,20,65,61,36479,29912,23247,269,12,0,0,0,0,0,2,426,247,1354,1579,8067,2,0,0,12701,0,433,0,228,12,199,296,0,11706,7326,0,7,0,229,0,1,85,3,5,5,1,0,0,0,0,47,2,2,43,140,65,99,45673,23160,20805,69665,19036,826,0,111,0,77311,44934,8342,51800,38571,72388,145,17105,46371,36633,5239,1274,121,38908,23769,21753,4224,984,4
25,16,89218,0,27,89207,0,1276,0,1,0,0,0,0,0,213,157,58,2752,9824,0,0,0,10922,0,354,0,116,11,147,320,0,8228,464,0,7,2,8,0,0,85,0,7,5,0,0,0,3,0,52,0,0,52,0,385,82,35075,33431,20728,309,28,0,0,0,0,1,0,230,275,1389,3205,10036,0,0,0,11167,0,348,0,236,17,141,460,1,8448,7240,0,9,2,10,0,0,70,14,5,7,0,0,1,3,0,37,1,0,47,0,395,96,44450,26863,17921,61684,26243,1202,0,105,0,77665,38648,10000,47577,31672,68984,230,20020,51928,32589,3822,804,91,39503,27960,18027,3077,667,2
26,2,87277,0,24,87255,0,1053,0,0,0,0,0,0,0,414,113,39,787,9666,0,0,0,10423,0,487,0,145,12,210,143,0,9081,694,0,6,0,6,0,0,102,1,13,117,1,2,1,1,1,26,2,0,54,0,132,73,33508,32067,21704,389,13,0,0,1,0,1,0,428,170,1217,840,9982,0,0,0,10533,1,449,11,205,24,219,347,20,9095,7389,0,8,0,6,0,0,109,1,6,2907,1,1,0,0,0,12,292,0,39,0,130,95,41929,26102,19248,62991,23205,957,0,126,0,73208,38462,7646,47379,31307,69717,192,17370,50668,31136,4266,1101,108,43180,21190,18327,3782,800,1
27,2,83971,0,33,83940,0,854,0,0,0,0,0,0,1,366,101,32,881,11124,0,0,0,10591,0,498,0,133,3,143,98,0,8910,462,0,5,0,9,0,0,94,7,5,3,0,0,0,0,0,37,0,0,54,1,168,44,34411,27958,21604,215,15,0,0,0,1,0,1,378,162,1104,948,11697,0,2,1,11110,0,469,0,187,25,154,227,0,8950,7190,0,6,0,9,0,0,193,7,7,34,0,0,0,0,0,46,0,0,43,0,179,77,43529,21788,18656,57699,25409,809,0,56,0,73252,39296,7758,46209,33426,68097,138,15738,45311,32681,4665,1152,164,38364,21223,19631,3783,972,1
28,1,86394,0,16,86379,0,1122,0,3,0,0,0,0,0,327,128,32,2234,7997,0,0,0,12324,0,274,0,154,2,182,133,0,10493,410,0,4,0,6,0,0,75,0,1,18,0,0,0,1,0,32,0,0,47,0,131,77,35994,28861,21540,354,12,0,0,0,0,1,0,339,187,912,2284,8192,0,0,0,12277,0,253,1,208,15,186,352,22,10453,7144,0,11,0,6,1,0,74,0,1,12,0,1,0,1,0,47,0,0,43,0,127,96,43717,23612,19066,66431,18820,1040,0,104,0,74831,44022,10326,51022,35722,71323,150,14922,44447,36084,4638,1077,149,36907,23398,21406,3811,873,2
29,2,96327,0,29,96300,0,953,1,0,0,0,0,0,20,136,317,60,429,10504,0,0,0,13734,0,687,0,153,9,300,124,0,10607,643,0,6,0,28,0,0,95,0,4,8,0,0,0,1,0,492,0,0,49,0,164,84,38974,30183,27172,252,26,0,0,1,6,0,20,142,418,1736,471,10804,0,0,0,14031,35,627,0,198,16,304,283,0,10849,7338,0,7,0,30,0,0,105,0,5,6,1,0,0,1,0,252,4,0,45,0,227,210,48362,23868,24099,70900,24469,870,0,90,0,84443,46853,7876,53467,39561,80131,190,16008,50648,37145,6341,2020,175,42823,23386,23187,5442,1491,1
30,20,71371,0,41,71350,0,1340,0,0,0,1,0,0,0,294,166,47,637,7661,0,0,0,9029,0,386,0,161,4,131,118,0,7111,562,0,7,2,8,0,0,51,0,0,6,0,0,1,0,0,50,1,0,32,1,547,99,27822,25940,17629,330,13,0,0,1,42,0,0,310,160,1930,620,8409,0,0,0,9064,0,365,0,219,27,132,606,0,7015,7303,0,10,2,8,0,1,55,1,0,6,0,0,1,0,0,26,0,4,29,2,545,159,37024,19728,14639,50755,19271,1260,0,105,2,59916,31675,6628,38054,25384,58965,165,12261,41152,26187,3090,864,98,35138,18014,15433,2274,532,1
31,1,91200,0,26,91175,0,1018,2,0,0,0,0,0,4,350,68,54,662,9093,0,0,0,12040,0,461,0,144,3,280,132,0,10545,616,0,6,0,9,0,0,48,0,14,0,0,0,0,1,2,24,0,0,49,0,150,274,35626,31495,24080,336,26,2,0,0,1,0,4,367,376,1678,727,9369,0,1,0,12394,1,435,0,198,36,273,362,26,10825,7364,0,6,0,6,0,1,47,0,8,0,0,1,0,0,2,15,0,0,43,1,142,320,45367,24787,21047,67925,22235,932,0,109,0,79002,44031,8314,51261,36476,76207,176,14818,49161,35817,4743,1345,135,41674,23096,21232,4219,980,2
32,3,104087,0,34,104056,0,1520,0,0,0,0,0,0,10,326,96,62,1446,14442,0,0,0,13708,0,800,0,136,5,289,129,0,10994,594,0,7,0,12,0,0,102,0,10,6,4,1,1,0,1,34,1,1,49,0,18,55,44770,30890,28430,230,16,0,0,0,46,0,9,336,130,1928,1615,14762,0,1,0,13393,1,651,1,193,18,253,612,0,10643,7354,0,9,0,13,0,0,81,1,9,5,0,0,1,0,1,50,1,0,50,1,28,70,52750,25331,26009,70556,31996,1452,0,86,0,91862,48158,8556,55016,40430,88993,164,14933,56660,39098,6322,1808,202,47576,26449,23184,5501,1380,1
33,13,71857,0,26,71844,0,966,0,0,0,0,0,0,0,402,126,32,795,8095,1,0,0,9183,0,347,0,116,3,120,147,0,6232,516,0,4,0,8,0,0,51,3,0,156,1,0,0,0,1,21,0,3,23,0,471,93,27302,27759,16809,326,12,0,0,0,2,0,0,424,211,1636,717,10086,0,1,0,9098,0,336,0,230,45,117,370,0,6335,7258,0,5,0,9,1,1,51,7,0,156,1,0,0,0,0,13,0,1,20,0,468,144,37756,20203,13911,49577,21290,873,0,130,0,60540,30963,6579,38788,26862,55736,152,15982,42327,27254,1887,323,79,34612,21300,13999,1622,337,1
34,4,86774,0,17,86761,0,1324,0,0,0,0,0,0,1,343,102,74,858,10024,0,0,0,12362,0,526,0,166,6,285,134,0,9399,534,0,10,0,35,0,0,80,0,7,10,2,1,0,0,4,51,0,0,49,0,31,52,36364,29706,20708,292,14,0,0,0,0,0,1,321,141,773,894,10217,0,0,0,11591,0,489,0,231,16,253,494,2,9331,7317,0,12,0,34,0,0,72,0,5,8,0,0,0,0,2,57,0,0,41,1,36,61,42990,23700,20088,61848,23576,1233,0,121,0,76323,40687,7887,45379,33855,71123,136,15519,47052,33818,4358,1373,177,38442,23483,20152,3786,915,1
35,7,106105,0,26,106086,0,1126,1,0,0,0,0,0,0,346,277,54,3711,15278,0,0,0,10841,0,400,0,112,5,194,144,0,8730,504,0,6,0,7,0,0,60,0,1,3,0,2,1,1,0,27,0,1,48,0,534,81,41937,39561,24614,354,22,1,0,0,0,0,0,358,4208,1797,3861,15709,0,0,0,11354,0,375,2,191,16,189,334,0,8964,7269,0,6,0,11,0,1,63,0,0,23,0,2,1,1,0,19,1,2,65,0,536,94,55704,28630,21778,69879,35069,1045,0,119,0,90157,43586,9980,56903,35419,83470,176,22466,63294,37479,4173,1030,136,52413,29890,19755,3243,811,2
36,2,65126,0,31,65097,0,979,0,0,0,0,0,0,5,432,235,32,491,6277,0,0,0,8769,0,363,0,131,8,153,133,0,6365,585,0,8,0,18,0,0,81,4,3,5,4,0,0,0,0,32,0,1,40,0,55,79,25167,24405,15556,342,12,1,0,0,0,1,5,409,275,1285,561,6478,0,0,0,8472,1,350,0,210,47,158,420,0,6360,7315,0,8,0,19,0,0,70,0,3,5,4,0,0,0,0,18,1,0,29,0,55,110,33338,17905,13885,47060,17066,898,0,104,0,54868,29182,6886,36156,25114,51996,172,12960,37055,25476,2302,254,41,29589,19068,14535,1692,244,1
37,7,96876,0,25,96858,0,959,0,0,0,0,0,0,0,332,128,54,1667,11839,0,0,0,12056,0,634,0,161,9,274,141,0,9560,373,0,8,0,8,0,0,87,1,7,7,2,0,0,0,0,10,0,0,57,2,193,96,38361,34353,24169,276,12,1,0,0,0,0,0,345,235,1449,1799,12661,0,0,0,12267,1,589,0,243,21,265,359,0,9829,7176,0,8,0,8,0,0,88,1,6,32,2,1,0,0,0,11,2,0,52,2,183,153,48122,27402,21359,65203,30695,881,0,104,0,85646,43168,8412,48899,34985,79077,183,17623,55167,35420,4810,1344,142,43888,27860,20029,4127,979,1
38,2,58108,0,25,58085,0,886,1,0,0,0,0,0,0,345,179,43,361,5727,0,0,0,7727,0,327,0,107,0,116,155,0,5105,596,0,8,0,9,0,0,28,0,0,2,0,0,0,0,1,17,0,0,24,1,104,91,21817,21764,14529,288,13,1,0,0,0,38,0,357,260,1150,435,6119,0,1,1,8422,1,322,0,166,17,127,378,0,5286,7346,0,9,0,11,1,0,28,4,0,12,0,0,0,0,0,12,1,0,23,1,105,148,31234,15146,11730,43367,13831,816,0,96,0,47663,26345,6131,32910,21280,48030,151,9929,33198,22644,1711,492,65,28798,14451,12732,1801,328,1
39,5,94609,0,26,94588,0,1576,4,0,0,0,0,0,12,334,166,37,2534,12166,0,1,0,10057,0,402,0,118,2,175,145,0,8428,389,0,6,0,14,0,0,79,1,1,6,0,0,1,0,0,13,0,0,47,0,264,70,36712,36023,21879,397,17,2,0,0,0,1,12,351,264,826,2636,12861,0,1,1,10357,3,393,0,191,13,178,257,1,8830,7157,0,6,0,14,0,1,92,2,1,6,0,0,1,0,0,20,1,0,40,3,285,138,45751,30247,18616,60785,32218,1473,0,138,4,83565,39683,8969,48096,32887,74814,367,19433,55280,34231,3892,1040,171,42956,29482,18166,3173,837,2
40,2,62162,0,24,62140,0,1153,0,0,0,0,0,0,0,302,123,36,813,6485,0,0,0,8726,0,342,0,108,2,198,141,0,5752,387,0,17,2,3,0,0,43,0,7,3,0,0,0,0,1,34,1,1,30,1,133,37,24703,21932,15529,274,12,0,0,0,0,0,0,305,156,1277,916,6572,0,1,2,9044,0,338,0,191,13,202,560,0,5865,7102,0,6,2,4,1,0,40,0,5,3,0,0,0,0,0,20,1,1,29,0,137,72,33242,16317,12605,45967,15024,1097,0,76,0,51773,30016,6088,37140,24424,51881,134,10149,32101,26112,3027,815,109,27676,16712,14861,2405,510,2
41,0,96242,0,25,96217,0,890,0,0,0,0,0,0,5,393,171,42,428,9726,0,0,0,13535,0,569,0,154,5,298,110,0,11919,608,0,7,0,302,0,0,89,0,5,4,0,1,2,1,0,10,0,0,61,1,24,52,39364,29457,27421,313,12,1,0,0,1,1,5,405,330,1567,596,9921,1,0,0,13541,1,526,1,214,49,291,315,11,12035,7365,1,8,0,302,0,0,94,0,6,4,0,0,1,1,0,6,0,0,63,1,28,76,48305,22734,25203,72513,22815,805,0,109,0,84426,49283,8439,56288,43266,79836,150,16256,48611,39983,6168,1318,162,40398,24684,24708,5342,1110,1
42,2,99526,0,20,99508,0,1513,1,0,0,0,0,0,1,366,88,50,1978,14043,0,0,0,11649,0,1037,0,160,7,179,135,0,8966,430,0,6,0,7,0,0,95,1,9,30,0,0,0,3,0,19,1,0,61,0,232,51,40816,34415,24297,315,15,0,0,2,0,33,1,370,149,1531,3047,14494,0,1,0,11974,1,1147,0,212,18,174,344,0,9623,7169,0,6,0,8,0,1,104,1,7,92,0,0,0,3,0,12,1,1,65,0,271,80,51747,26966,20815,67293,30694,1413,0,128,0,86643,43675,8809,51418,36180,81749,287,17492,56927,36822,4491,1130,158,48396,27663,18922,3637,909,1
