,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
10,2,75879,0,32,75849,0,991,1,0,0,0,0,0,26,385,125,52,443,7116,0,2,0,10606,0,380,0,145,4,197,157,0,7761,466,0,6,0,12,1,1,57,1,1,4,0,0,0,1,2,8,2,0,40,0,492,113,29049,27053,19779,308,18,0,0,0,1,53,26,403,268,1460,603,7385,0,1,0,11844,1,383,0,212,17,172,367,1,7820,7207,0,7,0,14,1,0,67,2,0,4,0,0,0,1,3,6,1,0,39,0,503,189,39058,20711,16112,55841,19020,915,0,105,1,64389,35595,6883,42587,29469,62476,184,13221,41782,30114,3028,866,91,34954,21473,16353,2437,664,1
11,0,66433,0,22,66411,0,1128,4,0,0,2,0,0,0,334,172,60,439,5669,0,0,0,7694,0,381,0,130,1,154,137,0,6494,506,0,6,2,8,0,0,44,3,0,4,0,1,0,0,0,557,0,0,25,0,566,92,23461,26622,16350,336,33,0,0,0,37,0,0,365,504,1888,512,5810,0,0,2,7797,1,377,1,188,46,144,410,0,6760,7233,0,7,2,8,0,1,44,2,0,4,0,2,0,0,0,324,1,0,26,0,611,109,33089,20367,12977,48632,16655,1031,0,115,0,54155,28758,7246,37387,24139,54536,190,11707,38127,25736,1935,502,133,31570,18900,14077,1471,415,1
12,0,83053,0,36,83017,0,1300,1,0,0,0,0,0,0,340,143,65,2204,11063,0,0,0,8840,0,375,1,124,4,143,136,0,6824,320,0,4,0,6,0,0,67,0,1,7,1,0,0,1,0,16,0,0,30,0,156,123,32057,32153,18843,423,13,0,0,1,0,0,0,347,1655,1010,2348,11424,1,1,0,8690,0,363,0,181,48,148,366,0,7061,7134,0,4,0,7,0,1,78,1,1,8,0,0,0,0,0,9,1,0,26,1,157,179,41978,24856,16219,52553,29168,1201,0,131,0,71024,32474,8189,41850,27207,65161,169,17723,51382,28471,2516,617,67,40553,24738,15420,1893,449,2
13,8,104630,0,29,104609,0,940,0,0,0,0,0,0,0,390,85,77,18737,8057,0,0,0,8465,0,612,0,137,8,139,147,0,5893,583,0,7,1,14,0,0,59,0,0,5,0,0,1,0,0,11,0,2,24,1,76,93,44431,36036,24171,266,12,0,0,0,2,1,0,401,125,1761,18907,8395,0,1,0,8724,0,616,1,209,24,137,425,0,6117,7323,0,11,0,12,1,1,60,0,0,5,0,0,0,0,0,6,1,2,25,1,100,195,54106,29306,21226,84010,19657,857,0,114,1,93332,65021,25138,73052,41866,92395,141,12102,40534,61588,2026,408,82,34435,53957,14431,1440,375,2
14,11,84977,0,25,84963,0,1364,0,0,0,0,0,0,0,328,82,47,671,7425,0,0,0,9361,0,292,0,157,3,154,161,0,7374,680,0,6,2,4,0,0,42,0,1,7,5,0,0,1,0,6,0,0,35,0,17,55,28241,38887,17860,301,12,0,0,0,1,0,0,337,138,1417,768,7561,0,0,0,9800,0,278,0,250,24,177,361,0,7616,7415,0,16,2,4,0,0,34,4,0,6,1,0,0,1,0,5,0,0,29,0,21,262,37289,32184,15515,51142,32456,1283,0,107,0,74338,33648,7444,41464,28962,70239,476,14273,50864,28912,4026,1030,156,30036,33714,17392,3101,744,2
15,6,91879,0,24,91861,0,1402,0,0,0,0,0,0,0,402,77,46,10642,6982,0,0,0,10221,0,359,4,121,3,143,97,0,7119,507,0,8,0,7,0,0,54,1,1,4,0,2,0,0,0,61,0,2,41,1,57,82,38289,32516,21080,294,13,0,0,0,1,1,0,415,100,1796,10660,7081,0,0,0,10472,1,355,1,207,17,140,447,0,7370,7261,0,34,0,8,0,0,69,4,1,7,0,3,0,0,0,14,4,1,40,1,68,120,47233,26197,18455,72831,17628,1319,0,107,0,80457,53837,17159,61404,38041,79162,137,12586,38847,48451,3318,1121,148,32894,39538,16137,2585,731,2
16,0,90575,0,20,90555,0,915,1,0,0,0,0,0,0,360,167,35,1043,11048,0,0,0,11006,0,532,0,150,9,227,151,0,10240,619,0,6,0,14,0,0,98,0,9,24,1,0,1,0,2,20,0,0,37,0,114,68,36738,29959,23878,341,12,0,0,0,0,0,0,375,222,1551,1057,11346,0,0,0,11071,1,500,0,199,20,221,416,34,10522,7338,0,7,0,13,0,0,98,1,5,27,0,0,1,0,1,10,0,0,36,1,116,101,45763,23480,21332,63962,25680,819,0,114,0,79455,42283,7924,47659,34468,75245,156,15174,50360,33962,4850,1241,162,41884,22671,20903,4166,951,2
17,0,63396,0,26,63370,0,995,0,0,0,0,0,0,0,431,160,28,479,5807,0,0,0,8975,1,318,0,138,121,141,140,0,6728,544,0,4,0,4,0,0,79,0,0,5,3,1,0,1,1,30,0,0,26,1,66,108,25182,23137,15077,369,13,0,0,1,0,1,0,438,200,502,505,6102,0,0,0,9078,0,320,0,248,156,143,370,0,6713,7247,0,4,0,4,1,1,79,0,0,5,1,0,0,1,0,16,0,0,24,0,58,167,32952,17272,13172,46974,15404,901,0,117,0,53784,30702,7095,36824,26470,52225,149,11022,34091,26720,2101,427,57,28272,18290,14862,1668,304,1
18,11,97424,0,27,97408,0,1508,0,0,0,0,0,0,2,308,328,68,2117,13846,0,0,0,11713,0,540,0,135,5,288,132,0,8589,503,0,7,0,16,0,0,83,0,9,7,3,0,0,0,0,30,0,0,52,1,441,66,40303,33528,23604,439,17,0,0,0,31,0,2,341,478,1685,2305,14488,0,0,1,11941,0,498,0,220,14,287,414,5,8869,7294,0,8,0,16,0,0,83,0,6,13,2,1,0,0,0,16,0,0,43,1,466,87,49958,27096,20381,64913,30979,1414,0,129,0,85276,42906,8717,50374,34730,81363,197,15875,55941,34994,4967,1392,141,46936,25355,20452,3743,949,2
19,1,83582,0,24,83559,0,880,0,0,0,0,0,0,5,372,97,58,2794,8653,0,0,0,11306,0,465,1,115,3,180,128,0,8242,438,0,10,0,7,0,0,51,0,1,3,0,1,0,0,0,444,0,1,48,0,142,39,33884,29141,20558,225,12,1,0,0,2,0,5,382,140,1337,2783,9002,0,0,0,11685,0,448,1,176,14,221,329,0,8502,7164,0,23,0,9,1,1,50,0,0,3,0,0,0,0,0,254,2,1,35,3,151,176,42952,22542,18089,62082,20600,797,0,104,4,72833,43609,9518,52074,36453,66430,143,17010,39533,38381,4525,1037,107,31964,26325,21132,3405,757,2
20,3,67302,0,21,67284,0,1047,0,0,0,0,0,0,1,89,52,36,333,6641,0,0,0,9583,0,338,0,138,10,120,116,0,7550,602,0,4,0,7,0,0,42,1,8,3,6,0,0,1,0,74,0,1,26,0,35,45,26787,23462,17056,147,12,0,0,0,0,0,0,104,84,1166,412,6818,1,1,0,10045,3,330,1,284,25,159,366,1,7532,7309,0,4,0,8,0,1,43,2,5,2,1,0,0,0,0,42,0,1,22,0,42,108,35268,16820,15217,48855,17385,1023,0,42,0,56568,32517,7830,40993,29254,53619,139,13547,34144,28134,3758,1160,109,27393,17861,18322,2978,751,1
21,3,80754,0,22,80735,0,1316,1,0,0,0,0,0,5,361,104,55,416,7673,0,0,0,12255,0,392,0,137,1,341,128,0,8444,537,0,4,0,375,0,0,65,0,8,5,2,0,1,1,0,517,0,0,35,0,37,59,32697,26281,21779,295,12,17,0,0,31,0,2,378,117,1962,460,7834,0,0,0,12092,1,381,1,202,17,389,457,0,8441,7300,0,5,0,376,0,0,59,0,6,5,0,0,1,0,0,260,0,0,32,0,38,83,41230,19833,19694,61300,18117,1223,0,117,0,69105,39921,6973,46225,33561,67109,149,13499,42572,33285,3741,1060,99,36551,20936,19226,3349,695,1
22,1,96764,0,32,96733,0,1141,1,0,0,0,0,0,2,122,77,86,551,8608,0,0,0,13659,0,354,1,149,12,258,128,0,11830,580,0,6,0,38,0,0,115,5,9,7,0,1,0,1,0,59,0,0,81,0,148,151,37819,30935,28011,331,19,0,0,0,0,0,2,118,120,1836,737,9221,0,0,0,14221,0,351,13,216,31,240,333,10,11953,7371,0,9,0,35,0,0,125,5,6,6,0,1,0,1,0,66,0,1,53,0,170,398,47924,24015,24826,71897,23704,1050,0,114,0,84434,46611,8320,52930,39859,78915,209,17641,51724,37973,5567,1373,128,44397,24062,22174,5074,1058,1
23,0,90017,0,26,89991,0,1144,2,0,0,0,0,0,0,313,209,42,862,8107,0,0,0,11591,0,445,0,159,11,222,155,0,9349,473,0,6,0,8,0,0,60,0,7,5,0,0,0,3,0,38,0,2,51,0,240,96,33247,36071,20699,299,26,0,0,0,1,2,0,317,6289,1072,951,8403,0,0,0,11638,1,504,0,256,29,208,352,1,9343,7217,0,8,0,6,0,1,61,2,5,7,0,0,0,3,0,16,0,2,43,0,256,117,47554,24783,17680,68668,20173,1068,0,108,0,72340,39593,7934,52169,32934,75052,245,14720,52222,32493,4108,1035,159,45016,21991,18869,3300,841,1
24,1,86699,0,21,86679,0,1262,1,0,0,0,0,0,0,37,104,54,1460,11285,0,0,0,11523,0,558,0,132,3,293,170,0,8876,638,0,16,0,18,0,0,103,0,9,5,0,0,0,0,0,46,1,0,51,0,29,62,36619,26822,23259,377,6,0,0,0,0,0,0,96,161,1062,1522,11463,0,0,0,11416,0,518,4,189,14,291,436,0,8900,7033,0,17,0,14,1,1,106,4,7,5,0,6,0,0,0,24,0,0,41,0,115,86,44046,21736,20918,59913,25507,1169,0,111,7,76023,39220,8498,45070,32704,72744,175,13781,47492,31816,4568,2562,262,39784,21353,20805,3791,967,1
25,5,112074,0,28,112051,0,1341,1,0,0,0,0,0,0,364,65,47,1086,16118,0,0,0,14370,0,776,0,116,23,339,180,0,10909,514,0,11,0,185,0,0,101,0,8,31,4,0,2,0,0,49,1,1,58,0,19,48,46646,35177,30256,390,14,3,0,3,0,2,0,368,90,1036,1149,16632,0,0,0,15165,1,743,1,196,51,343,400,1,11025,7253,0,21,0,186,0,0,103,4,5,34,0,2,3,1,0,55,1,1,36,2,25,102,55948,29131,27000,74511,36206,1257,0,105,0,99384,51438,9061,59467,43997,93376,144,18559,61390,42892,5969,1613,215,51189,29873,24442,5332,1242,1
26,4,73737,0,22,73719,0,995,0,0,0,0,0,0,2,145,90,46,479,7987,0,0,0,9943,1,523,0,138,6,218,137,2,7723,527,0,7,0,13,0,0,72,1,2,4,0,0,1,0,2,56,0,0,43,0,7,73,29172,26164,18405,337,12,0,0,1,0,0,2,155,138,1083,525,8203,0,0,0,10023,3,482,1,245,17,208,357,2,7700,6882,0,12,0,15,0,0,85,2,1,1,0,0,0,0,2,33,0,0,39,0,6,101,37030,19495,17216,52832,19896,914,0,99,0,63571,33267,6683,38385,27510,60568,138,13035,42270,27676,2852,849,94,34345,20985,15470,2318,623,1
27,19,77676,0,26,77669,0,1059,0,1,0,0,1,0,0,225,122,36,455,5813,0,0,0,10709,0,406,0,143,5,157,188,0,8178,433,0,7,0,9,0,0,57,3,0,7,2,1,0,0,1,70,0,0,44,0,326,94,28239,30554,18902,342,23,1,0,0,0,1,0,242,208,1317,498,6859,0,0,0,10712,0,393,0,295,13,141,342,0,8357,7231,0,6,0,9,1,0,61,3,0,7,1,1,0,0,1,132,0,0,39,0,312,144,37690,25004,15001,56718,19891,961,0,125,0,65842,34895,7314,42271,29614,60794,152,16749,44259,28579,3709,984,164,34117,22894,16962,2990,732,2
28,8,73450,0,17,73441,0,1050,0,0,0,0,0,0,0,379,111,51,1409,9561,0,0,0,9455,0,385,0,131,11,124,115,0,6046,503,0,6,0,5,0,0,59,1,4,4,0,0,0,0,1,27,0,1,28,1,415,58,29482,25936,18040,153,20,1,0,0,0,1,0,382,194,2082,1617,9818,0,0,0,9691,1,373,0,188,28,170,423,2,6195,7195,0,6,0,6,0,0,65,1,5,5,0,0,0,0,1,21,0,1,25,2,455,188,39090,19689,14679,50322,22074,1010,0,52,1,62165,32919,7721,42674,27911,59862,134,13462,39733,29456,3161,999,109,33610,21022,15707,2490,629,2
29,0,85460,0,26,85434,0,985,1,0,0,0,0,0,0,352,216,66,1760,10143,0,0,0,10423,0,383,0,138,2,177,123,0,8796,398,0,4,0,9,0,0,98,0,2,3,0,1,0,0,0,36,3,1,67,2,209,115,34160,29251,22049,326,19,1,0,2,0,2,0,342,266,2335,1881,10355,0,2,1,10888,0,363,0,194,48,175,275,0,9069,7179,0,4,0,10,1,0,84,1,3,2,0,1,0,0,0,18,3,0,60,1,211,156,44262,22584,18614,61354,23094,905,0,107,0,73385,37925,8453,45520,30621,71309,166,13985,48578,31548,3942,1254,138,40621,23246,17667,2999,927,1
30,9,79583,0,20,79572,0,1071,0,0,0,0,0,0,1,423,128,40,508,7146,1,0,0,11872,0,406,0,134,4,261,142,0,8666,630,0,6,0,8,0,0,94,0,8,10,4,1,3,0,0,16,0,0,60,1,135,92,31613,28806,19173,384,12,0,0,2,0,0,1,408,176,1330,589,7407,0,1,0,11907,0,398,0,183,16,204,312,2,9170,7392,0,17,0,9,5,0,64,2,5,10,1,1,3,0,0,552,0,0,39,0,193,122,40407,21674,17511,61034,17458,976,0,124,0,67181,39054,8324,46583,32826,64723,145,14724,42341,32381,3964,834,72,35930,21556,18109,3364,633,2
31,13,160589,0,27,160575,0,1683,4,0,0,0,0,0,6,358,161,81,30745,9549,0,0,0,14392,0,499,0,121,1,209,243,0,11765,587,0,4,0,8,0,0,84,1,7,7,0,1,1,3,0,26,1,1,51,0,115,37,70612,49138,40852,545,39,0,0,0,0,1,6,366,237,2018,30739,9781,1,0,11,15652,0,465,0,268,14,210,459,0,12062,7333,0,4,0,7,0,0,82,1,5,6,0,1,1,1,0,43,1,3,49,2,144,118,80917,42566,37119,134757,24134,1604,0,107,0,147559,109377,39324,117736,72733,142322,217,18063,51592,100746,6663,1448,153,43361,84878,25773,5341,1249,2
32,0,68464,0,24,68440,0,969,0,0,0,0,0,0,2,351,103,38,432,6164,0,0,0,9401,0,425,0,103,9,202,156,0,7956,399,3,13,0,5,0,0,91,2,0,8,0,0,0,0,0,53,0,0,41,0,155,117,26931,24153,17380,356,14,0,0,0,0,3,2,370,178,1127,481,6604,1,0,0,9653,0,422,1,199,14,194,409,1,8220,7135,3,16,0,5,0,0,105,2,0,7,0,1,0,0,0,64,0,0,35,1,163,147,35953,17918,14593,52537,14933,843,0,151,0,58149,33578,6981,39948,27586,56177,125,12162,36153,28222,3155,777,157,30736,17962,16760,2405,600,1
33,1,71208,0,23,71186,0,916,0,0,0,0,0,0,0,317,95,46,993,9998,0,0,0,9027,0,336,0,128,2,173,158,0,5808,505,0,6,0,21,1,0,62,0,1,5,0,0,1,0,0,14,0,0,19,0,163,59,28677,25755,16777,361,12,0,0,0,0,45,0,331,165,847,1127,10250,0,0,0,9152,1,312,2,180,22,155,340,1,6002,7233,0,10,0,20,2,0,53,2,1,5,0,0,0,0,0,8,0,0,17,0,163,140,37051,19836,14322,47512,22759,802,0,136,0,60883,30115,6989,36244,24935,59696,132,11381,42569,26326,1756,497,61,36812,18922,13311,1806,357,1
34,0,75693,0,29,75664,0,1352,0,0,0,0,0,0,10,367,165,64,242,6802,0,0,0,10380,0,393,0,138,4,184,128,0,8208,523,0,8,0,9,0,0,56,2,6,5,1,1,0,0,1,47,0,0,76,0,479,77,29123,28501,18069,278,12,2,0,0,0,1,10,358,311,1402,381,7142,0,0,0,11342,1,382,0,199,16,175,412,0,8802,7254,0,8,0,10,0,0,44,1,5,4,1,0,0,0,0,617,1,0,67,0,479,104,39075,22034,14584,56302,18008,1263,0,120,0,63166,34669,7354,42433,28495,63261,211,12221,42304,28892,3386,951,160,35506,19629,17388,2518,652,1
35,1,103960,0,25,103936,0,977,0,0,0,0,0,0,0,326,161,44,2189,12032,0,0,0,16816,0,496,0,139,3,208,97,0,10300,438,0,11,0,5,0,0,95,0,7,2,0,0,0,0,0,16,2,0,44,0,271,71,44416,34996,24549,350,14,0,0,0,0,1,0,326,302,1127,2272,12283,0,0,1,16823,0,455,0,230,14,202,272,0,10699,7256,0,18,0,6,0,0,95,0,7,1,0,0,0,0,0,10,1,0,56,0,273,105,53177,28576,22208,76077,26888,876,0,120,0,93284,49535,9024,56460,42485,82556,159,21246,59976,38198,4621,1022,144,46186,29658,23585,3695,836,2
36,2,74192,0,25,74169,0,1130,0,0,0,0,0,1,0,303,63,45,594,7778,0,0,0,10392,0,352,0,116,8,172,98,0,7489,587,0,4,0,3,0,0,53,1,7,3,4,0,0,1,1,18,0,1,28,3,151,51,29264,25536,19394,199,14,1,0,0,0,38,0,334,86,835,791,7943,0,0,2,10881,0,337,0,179,13,223,342,0,7500,7307,0,4,0,3,0,0,49,1,5,2,0,0,0,1,1,10,0,0,24,1,172,89,37601,19308,17285,52499,20549,1084,0,62,0,63745,35053,8346,42482,31293,59186,129,14879,39186,30211,3789,890,118,31243,20990,18473,2840,648,1
37,22,69620,0,48,69594,0,939,0,0,0,0,0,0,0,319,53,83,435,6167,0,0,0,9556,0,364,0,130,4,146,143,0,7987,575,0,4,0,12,0,0,52,0,0,6,1,3,0,1,0,92,1,3,34,0,67,59,27061,25148,17433,279,19,0,0,1,0,2,0,335,82,1779,535,6249,0,0,0,9325,0,346,0,195,19,128,339,0,8144,7298,0,5,0,10,0,0,56,8,0,4,1,1,0,1,0,56,0,2,32,0,69,97,35787,17940,15915,52293,16389,861,0,99,0,58572,32085,7844,39172,28766,55923,151,13568,39019,26891,3031,531,170,32147,18346,16199,2434,516,1
38,2,93568,0,21,93549,0,1261,0,0,0,0,0,0,1,392,113,46,914,8601,0,0,0,13563,0,552,0,163,3,257,116,1,10872,684,3,7,0,4,0,0,104,3,13,4,0,0,0,0,0,553,1,1,79,80,53,71,37754,31309,24507,349,13,0,0,0,0,1,0,384,229,1139,1979,8715,1,0,0,14234,0,492,0,217,16,248,359,5,11203,7431,2,54,0,4,1,0,111,4,5,4,0,0,0,0,0,283,0,1,59,140,50,93,47623,23936,22011,72061,20223,1164,0,122,0,81011,46138,8191,53081,39334,76913,167,16490,48375,38291,5550,1234,120,40776,25181,22373,4248,992,4
39,2,67540,0,26,67516,0,1104,0,0,0,0,0,0,0,88,126,46,448,6564,0,0,0,9756,0,320,0,130,19,152,151,0,7141,437,0,6,0,8,0,0,44,0,1,4,0,1,0,0,0,14,0,1,35,0,281,46,26699,24836,16007,323,12,0,0,0,0,0,0,106,175,1414,741,6789,0,1,1,10095,1,325,1,181,25,155,327,0,7246,7169,0,8,0,7,0,0,47,0,1,4,0,2,0,0,0,7,2,1,28,0,303,57,35778,18204,13560,50681,15730,1023,0,108,0,56672,30837,7264,38014,26183,55374,184,11984,38168,25701,2904,660,109,32702,16659,15341,2211,629,1
40,2,99463,0,24,99441,0,1094,0,0,0,0,0,0,41,318,75,46,845,9239,0,0,0,13770,0,493,0,98,140,264,134,0,11066,706,0,6,0,6,0,0,97,1,4,5,0,1,3,0,0,28,0,2,39,0,75,78,38523,33558,27384,245,43,0,0,0,0,0,41,338,161,1247,890,9455,1,1,0,14209,0,455,0,165,165,270,294,1,11334,7516,0,8,0,5,0,0,109,1,7,12,2,0,0,0,0,18,0,3,30,0,105,566,47593,28400,23472,74122,24230,1021,0,92,0,85841,49195,9193,58995,42075,81969,160,17336,51417,40140,6155,1538,215,41634,27128,23800,5623,1280,2
41,2,86216,0,27,86191,0,1073,0,0,0,0,0,0,0,392,231,56,514,8650,0,0,0,12147,0,441,0,157,7,209,142,0,9029,670,0,9,0,7,1,0,86,0,9,4,0,0,1,1,0,41,0,1,46,0,150,91,33911,29899,22408,384,18,0,0,2,0,1,0,397,319,2018,586,8981,2,0,1,12514,0,426,0,210,51,199,314,0,9117,7399,0,9,0,7,1,0,80,0,5,2,0,0,1,1,0,25,0,1,36,1,170,149,43516,23139,19563,63801,21320,932,0,165,0,74120,41080,7099,47464,34010,70773,191,15254,47394,33090,4137,1393,204,40207,21954,19126,3891,1039,1
42,4,110485,0,35,110454,0,836,1,0,0,0,0,0,2,360,931,49,854,14846,0,0,0,14281,3,716,0,178,8,196,130,0,11624,514,0,5,0,168,0,0,102,0,6,1,1,0,1,1,0,29,0,0,35,1,49,92,45892,35036,29561,266,13,0,0,2,1,0,2,360,2310,1158,906,15927,0,0,1,14451,3,675,0,255,16,190,334,2,11920,7256,0,5,0,329,0,1,112,0,6,0,0,0,0,0,0,18,1,0,49,1,49,112,56884,26781,26824,75467,34171,785,0,66,0,98333,52345,8754,60838,46937,89540,168,20781,58554,42832,6847,2062,194,48502,27734,27262,5443,1548,2
